Text,Accident Cause
বাংলাদেশ পেট্রোলিয়াম করপোরেশনের সহযোগী প্রতিষ্ঠান স্ট্যান্ডার্ড এশিয়াটিক অয়েল কোম্পানির ৪৭২ কোটি ৭০ লাখ টাকা অনিয়মের যে সংবাদ প্রকাশ হয়েছে সে বিষয়ে জানতে রুল জারি করেছে হাইকোর্ট,NON-ACCIDENTAL
ব্যাংকে ডলার সংকটে চরম বিপাকে পড়েছেন ব্যবসায়ীরা। নিত্যপ্রয়োজনীয় ও জরুরি জিনিসপত্র আমদানির জন্য ঋণপত্র খুলতে পারছেন না আমদানিকারকরা,NON-ACCIDENTAL
গ্রাম পর্যায়ে চিকিৎসাসেবা বিশেষ করে ডায়াবেটিস রোগীদের সেবা দিতে কুষ্টিয়ায় যৌথ উদ্যোগে কাজ করছে বিভিন্ন সংস্থা,NON-ACCIDENTAL
প্রাকৃতিক দুর্যোগসহ বিভিন্ন কারণে পিছিয়ে যাওয়া চলতি বছরের উচ্চ মাধ্যমিক সার্টিফিকেট (এইচএসসি) ও সমমানের পরীক্ষা শুরু হচ্ছে রোববার। প্রথম দিনে বাংলা প্রথম পত্র পরীক্ষা শুরু হবে বেলা ১১টায়,NON-ACCIDENTAL
নেদারল্যান্ডসের বিপক্ষে সাউথ আফ্রিকা ১৩ রানে হারায় বাংলাদেশের সামনে আরও একবার উঁকি দিয়েছে টি-টোয়েন্টি বিশ্বকাপের সেমিফাইনালে খেলার স্বপ্ন। আর সেই স্বপ্নকে সঙ্গী করে সুপার টুয়েলভে নিজেদের শেষ ম্যাচে পাকিস্তানের বিপক্ষে টসে জিতে ব্যাটিংয়ে নেমেছে বাংলাদেশ।,NON-ACCIDENTAL
‘জওয়ান’-এর পরিচালক অ্যাটলির বিরুদ্ধে তামিল ফিল্ম প্রোডিউসার কাউন্সিলে (টিএফপিসি) গল্প চুরির অভিযোগ দায়ের করেছেন মানিকম নারায়ণন নামে একজন তামিল প্রযোজক,NON-ACCIDENTAL
পরিকল্পনা মন্ত্রণালয়ের পরিকল্পনা বিভাগে জনবল নিয়োগের জন্য বিজ্ঞপ্তি দেয়া হয়েছে। আগ্রহী প্রার্থীকে ৬ থেকে ২০ নভেম্বরের মধ্যে অনলাইনে ফরম পূরণের মাধ্যমে আবেদন করতে হবে,NON-ACCIDENTAL
"পররাষ্ট্র মন্ত্রণালয় সূত্র বলছে, পাঁচ চ্যালেঞ্জ মাথায় রেখে কাজ করছে ঢাকা। প্রাথমিকভাবে ‘বাংলাদেশ-জাপান কৌশলগত অংশীদারত্ব উন্নয়ন’ নিয়ে কাজ করা হচ্ছে",NON-ACCIDENTAL
এবারের উইম্বলডনটা স্মরণীয় করে রাখার মিশনেই যেন নেমেছেন সাবিনা লিসিকি। চতুর্থ রাউন্ডের লড়াইয়ে সেরেনা উইলিয়ামসকে হারিয়ে শুরু করেছিলেন স্বপ্নযাত্রা।,NON-ACCIDENTAL
জাতীয় সংসদে বিএনপি চেয়ারপারসন ও বিরোধীদলীয় নেতা খালেদা জিয়ার দেওয়া ভাষণে ভারত সম্পর্কে আনা নানা অভিযোগের জবাব দিয়েছে দেশটি। ভারতের পক্ষ থেকে এ সংক্রান্ত একটি লিখিত জবাব খালেদা জিয়াকে দেওয়া হয়েছে। ,NON-ACCIDENTAL
পাসওয়ার্ডের কারণে অনলাইন অ্যাকাউন্ট সহজেই হ্যাক হয়ে যেতে পারে। জটিল পাসওয়ার্ড মনে রাখা কষ্টকর। তবে জটিল পাসওয়ার্ড মনে রাখার কষ্টের দিন হয়তো ফুরাল। পাসওয়ার্ড সহজে মনে রাখার ঝামেলা থেকে মুক্তি দিতে বিকল্প অনেক উপায় নিয়ে কাজ করছেন গবেষকেরা। ,NON-ACCIDENTAL
